date,P_mix,T_max,T_min,Q
1998-09-01,0.9,17.0,6.3,4.745028630921396
1998-09-02,0.3,19.3,9.5,6.926392503904217
1998-09-03,10.9,15.8,9.2,8.81540864133264
1998-09-04,26.5,14.4,7.1,5.8469547110879745
1998-09-05,11.0,13.0,5.0,10.906819364914107
1998-09-06,0.0,13.8,4.6,6.34169703279542
1998-09-07,9.1,12.2,6.2,6.184279021343051
1998-09-08,0.3,14.1,7.1,7.511087975013014
1998-09-09,0.0,17.5,5.8,6.2292555960437275
1998-09-10,17.7,17.5,8.6,8.140760020822489
1998-09-11,38.6,11.1,5.7,14.797293076522644
1998-09-12,6.0,7.8,0.2,12.098698594482041
1998-09-13,14.3,4.4,-1.0,7.173763664757939
1998-09-14,1.3,5.1,-1.6,5.622071837584592
1998-09-15,4.3,8.9,0.9,4.790005205622072
1998-09-16,0.8,11.8,2.6,5.734513274336284
1998-09-17,0.1,7.4,2.1,4.700052056220718
1998-09-18,0.0,9.7,-0.2,3.9579385736595523
1998-09-19,0.0,11.4,0.6,3.5981259760541384
1998-09-20,0.0,11.1,1.4,3.30577824049974
1998-09-21,0.0,10.7,1.8,3.17084851639771
1998-09-22,0.0,8.9,2.5,2.9909422175950025
1998-09-23,0.0,10.1,2.1,2.7435710567412808
1998-09-24,0.0,12.0,1.5,2.6311296199895886
1998-09-25,0.0,12.9,2.7,2.6536179073399273
1998-09-26,0.1,13.0,3.9,2.7435710567412808
1998-09-27,2.6,9.9,4.6,2.8560124934929725
1998-09-28,4.8,8.1,3.3,2.6761061946902656
1998-09-29,0.2,11.2,3.9,2.5636647579385734
1998-09-30,16.3,7.3,4.3,2.8335242061426342
1998-10-01,13.2,6.6,0.9,4.137844872462259
1998-10-02,0.6,7.4,0.1,2.968453930244664
1998-10-03,7.4,4.9,0.6,2.5636647579385734
1998-10-04,0.5,5.1,0.8,2.5186881832378973
1998-10-05,0.0,8.6,0.5,2.2061009890681937
1998-10-06,7.9,6.6,3.3,2.17461738677772
1998-10-07,8.5,5.0,2.6,2.766059344091619
1998-10-08,1.2,4.2,0.6,2.9234773555439872
1998-10-09,0.1,6.9,-0.5,2.451223321186882
1998-10-10,0.4,8.5,0.9,2.179115044247788
1998-10-11,7.2,8.0,1.9,2.16337324310255
1998-10-12,4.8,8.1,-1.0,2.4961998958875586
1998-10-13,0.2,6.6,-4.0,2.1431337844872465
1998-10-14,1.1,7.5,2.8,2.1588755856324835
1998-10-15,0.0,10.5,4.1,2.192608016657991
1998-10-16,0.0,12.4,3.5,2.0981572097865695
1998-10-17,2.7,11.5,2.2,1.9947110879750127
1998-10-18,2.2,7.2,2.3,2.064424778761062
1998-10-19,7.4,3.3,-1.5,2.120645497136908
1998-10-20,0.0,6.5,-4.1,2.0149505465903177
1998-10-21,0.0,6.8,-0.9,1.81705361790734
1998-10-22,0.0,10.0,0.0,1.727100468505986
1998-10-23,6.8,8.6,-0.3,1.6348984903695991
1998-10-24,26.6,9.1,-0.1,1.9249973971889642
1998-10-25,18.0,9.0,-1.9,7.331181676210307
1998-10-26,14.0,3.2,-3.6,4.385216033315982
1998-10-27,0.1,4.8,-3.1,3.5306611140031237
1998-10-28,0.0,13.6,1.0,4.160333159812597
1998-10-29,17.6,12.2,-2.5,5.217282665278501
1998-10-30,11.6,3.8,-3.7,4.092868297761583
1998-10-31,9.9,4.9,-2.2,3.4856845393024467
1998-11-01,14.0,5.8,-0.5,6.296720458094743
1998-11-02,0.3,4.9,-2.8,5.2847475273295155
1998-11-03,4.2,4.8,-1.3,3.8230088495575223
1998-11-04,13.4,2.7,-4.7,3.4631962519521085
1998-11-05,0.0,2.2,-6.5,3.0359187922956794
1998-11-06,0.0,1.4,-6.1,2.6311296199895886
1998-11-07,0.0,4.8,-6.1,2.3612701717855282
1998-11-08,0.0,5.1,-4.6,2.1813638729828217
1998-11-09,0.7,7.0,-1.8,2.1138990109318065
1998-11-10,20.1,6.6,-0.8,3.800520562207183
1998-11-11,0.6,0.0,-7.8,3.755543987506507
1998-11-12,2.3,-0.4,-7.6,2.8560124934929725
1998-11-13,0.0,-0.4,-5.9,2.5411764705882356
1998-11-14,8.1,1.5,-6.4,2.3162935970848517
1998-11-15,8.4,-1.8,-5.5,2.140884955752212
1998-11-16,9.8,-2.6,-6.7,2.0104528891202498
1998-11-17,0.0,-4.0,-9.3,1.8193024466423737
1998-11-18,0.0,-6.2,-10.8,1.5921707444039563
1998-11-19,0.1,-5.8,-12.5,1.5337011972930767
1998-11-20,0.5,-7.2,-10.8,1.5067152524726706
1998-11-21,0.0,-7.3,-12.2,1.4032691306611143
1998-11-22,0.0,-8.0,-14.0,1.3065694950546587
1998-11-23,0.1,-3.2,-12.0,1.2998230088495575
1998-11-24,0.0,-1.4,-6.3,1.3088183237896933
1998-11-25,7.8,-1.2,-5.9,1.2840812077043207
1998-11-26,5.7,-3.6,-6.0,1.254846434148881
1998-11-27,8.5,-1.2,-6.9,1.2278604893284748
1998-11-28,0.0,-3.4,-10.3,1.1469026548672565
1998-11-29,8.2,-2.7,-8.8,1.128912024986986
1998-11-30,1.3,-2.1,-5.6,1.1356585111920874
1998-12-01,0.0,-2.5,-6.1,1.088433107756377
1998-12-02,0.0,-5.4,-8.8,1.0524518479958351
1998-12-03,0.0,-4.4,-9.8,1.0232170744403957
1998-12-04,2.2,-4.3,-10.2,0.9737428422696514
1998-12-05,11.5,-7.1,-10.9,0.9917334721499221
1998-12-06,4.3,-6.5,-10.1,0.9737428422696514
1998-12-07,3.0,-7.9,-11.7,0.949005726184279
1998-12-08,0.1,-8.5,-15.2,0.8995314940135346
1998-12-09,4.5,-2.9,-12.0,0.9062779802186361
1998-12-10,2.0,-2.3,-5.8,0.9242686100989069
1998-12-11,5.8,-1.6,-5.4,0.9265174388339408
1998-12-12,17.9,0.3,-6.1,0.9692451847995834
1998-12-13,0.1,2.4,-3.7,2.406246746486205
1998-12-14,0.0,3.1,-4.6,1.803560645497137
1998-12-15,0.0,2.7,-3.6,1.4909734513274335
1998-12-16,0.0,3.0,-4.2,1.4392503904216556
1998-12-17,0.0,1.6,-4.2,1.3245601249349297
1998-12-18,0.0,-1.0,-4.2,1.2615929203539824
1998-12-19,0.0,4.2,-7.9,1.2233628318584073
1998-12-20,5.5,-2.4,-6.9,1.1738885996876627
1998-12-21,0.7,-4.1,-11.9,1.1086725663716812
1998-12-22,0.0,-5.2,-11.2,0.9669963560645498
1998-12-23,0.0,-3.7,-10.1,0.949005726184279
1998-12-24,2.5,-2.4,-10.5,0.9737428422696514
1998-12-25,0.0,-2.2,-10.0,0.9602498698594483
1998-12-26,0.0,-0.4,-7.8,0.9445080687142113
1998-12-27,0.0,2.1,-3.0,0.9669963560645498
1998-12-28,0.0,2.0,-4.2,0.9467568974492452
1998-12-29,0.0,1.9,-5.0,0.9107756376887038
1998-12-30,0.0,0.1,-8.9,0.8882873503383655
1998-12-31,0.0,2.1,-7.8,0.868047891723061
1999-01-01,0.0,4.0,-6.4,0.8860385216033316
1999-01-02,0.8,0.3,-6.5,0.8747943779281625
1999-01-03,3.5,3.1,-6.1,0.852306090577824
1999-01-04,0.0,5.0,-4.6,0.8792920353982303
1999-01-05,0.0,4.7,-2.4,0.881540864133264
1999-01-06,0.0,5.8,-2.9,0.8747943779281625
1999-01-07,2.1,5.5,-5.9,0.8747943779281625
1999-01-08,10.4,4.4,-4.1,0.9287662675689744
1999-01-09,0.1,-1.1,-7.8,0.9872358146798541
1999-01-10,0.0,-3.9,-8.4,0.8882873503383655
1999-01-11,9.4,-3.6,-6.3,0.868047891723061
1999-01-12,3.8,-5.3,-10.2,0.8275689744924518
1999-01-13,5.5,-4.0,-9.4,0.8073295158771472
1999-01-14,6.2,-1.5,-8.3,0.8140760020822491
1999-01-15,0.0,-1.8,-10.3,0.7803435710567415
1999-01-16,0.0,1.4,-5.4,0.7825923997917752
1999-01-17,0.0,1.3,-9.0,0.7646017699115044
1999-01-18,0.0,1.2,-7.3,0.7488599687662676
1999-01-19,0.0,1.1,-6.9,0.742113482561166
1999-01-20,0.0,1.0,-6.9,0.7398646538261322
1999-01-21,0.0,0.9,-6.9,0.7376158250910982
1999-01-22,0.0,0.8,-7.3,0.7263716814159292
1999-01-23,0.0,0.0,-8.7,0.7151275377407601
1999-01-24,0.0,0.2,-9.4,0.7061322228006247
1999-01-25,0.0,0.9,-7.4,0.7016345653305571
1999-01-26,20.9,2.6,-9.6,0.7398646538261322
1999-01-27,17.4,-3.2,-7.2,0.7466111400312337
1999-01-28,48.4,1.0,-7.2,0.798334200937012
1999-01-29,5.7,-3.1,-13.6,0.852306090577824
1999-01-30,0.3,-11.2,-16.2,0.7443623112961999
1999-01-31,0.0,-7.6,-15.5,0.7151275377407601
1999-02-01,0.0,-5.3,-13.1,0.6858927641853202
1999-02-02,0.0,-1.9,-10.1,0.6948880791254554
1999-02-03,0.1,-0.2,-9.2,0.7241228526808956
1999-02-04,1.1,1.7,-5.0,0.7668505986465384
1999-02-05,18.3,1.8,-8.1,0.7646017699115044
1999-02-06,21.6,-3.2,-7.5,0.7668505986465384
1999-02-07,20.2,-3.2,-10.6,0.7690994273815721
1999-02-08,9.7,-5.9,-12.0,0.7353669963560645
1999-02-09,24.0,-4.0,-11.2,0.7398646538261322
1999-02-10,4.5,-10.1,-14.6,0.7196251952108278
1999-02-11,1.2,-10.1,-17.2,0.6993857365955232
1999-02-12,0.0,-10.0,-18.0,0.6768974492451848
1999-02-13,0.0,-8.8,-14.7,0.6544091618948467
1999-02-14,2.5,-7.9,-15.8,0.674648620510151
1999-02-15,0.0,-3.9,-13.0,0.6656533055700156
1999-02-16,9.0,-2.1,-12.4,0.6656533055700156
1999-02-17,23.0,-4.2,-8.2,0.6791462779802186
1999-02-18,30.3,-2.6,-7.8,0.6903904216553879
1999-02-19,30.0,0.2,-4.7,0.7668505986465384
1999-02-20,28.3,-1.0,-3.3,1.5944195731389903
1999-02-21,25.5,0.8,-3.5,2.4287350338365434
1999-02-22,31.5,1.7,-9.1,2.6761061946902656
1999-02-23,10.4,-6.8,-10.0,1.8552837064029153
1999-02-24,14.0,-3.8,-10.6,1.4954711087975012
1999-02-25,0.0,-0.8,-5.6,1.3268089536699637
1999-02-26,0.0,1.6,-5.7,1.2166163456533057
1999-02-27,0.0,2.4,-6.5,1.2166163456533057
1999-02-28,0.0,2.4,-6.0,1.221114003123373
1999-03-01,0.6,2.8,-3.5,1.2031233732431026
1999-03-02,0.1,3.4,-2.5,1.3403019260801665
1999-03-03,1.2,3.7,-4.6,1.5337011972930767
1999-03-04,22.4,1.3,-5.9,1.5944195731389903
1999-03-05,4.9,-1.4,-7.4,1.4190109318063506
1999-03-06,4.5,-3.1,-9.7,1.2705882352941178
1999-03-07,0.0,-3.6,-10.7,1.1806350858927641
1999-03-08,0.1,-0.1,-11.2,1.1041749089016137
1999-03-09,0.0,4.0,-3.3,1.081686621551275
1999-03-10,0.0,4.9,-3.5,1.1469026548672565
1999-03-11,0.8,6.0,-2.3,1.443748047891723
1999-03-12,0.0,6.9,-3.0,2.1588755856324835
1999-03-13,0.0,7.5,-3.2,2.586153045288912
1999-03-14,0.0,7.4,-3.7,2.6086413326392504
1999-03-15,0.0,8.0,-3.7,2.5411764705882356
1999-03-16,0.0,6.1,-4.2,2.6536179073399273
1999-03-17,0.0,3.1,-4.4,2.586153045288912
1999-03-18,0.0,2.4,-6.6,2.383758459135867
1999-03-19,0.7,-1.2,-7.9,2.1318896408120778
1999-03-20,0.0,1.1,-8.0,1.8350442477876105
1999-03-21,2.9,2.8,-6.6,1.7113586673607497
1999-03-22,17.7,-0.7,-5.0,1.6686309213951067
1999-03-23,8.2,-1.1,-6.2,1.5494429984383133
1999-03-24,0.0,6.4,-5.2,1.5404476834981782
1999-03-25,0.0,7.1,-3.6,1.6798750650702758
1999-03-26,5.1,5.9,-1.3,1.749588755856325
1999-03-27,9.8,1.4,-2.9,1.9902134305049453
1999-03-28,0.3,0.5,-3.2,1.8552837064029153
1999-03-29,0.0,3.1,-3.5,1.6551379489849036
1999-03-30,0.0,6.3,-4.3,1.65288912024987
1999-03-31,0.0,8.7,-3.1,1.8507860489328476
1999-04-01,0.0,9.7,-3.2,2.176866215512754
1999-04-02,4.3,6.3,-2.7,2.4287350338365434
1999-04-03,1.2,8.5,0.2,2.900989068193649
1999-04-04,0.0,8.0,1.7,3.800520562207183
1999-04-05,0.0,8.9,-0.4,4.205309734513275
1999-04-06,3.6,12.5,-0.7,4.317751171264967
1999-04-07,32.9,5.3,-2.2,5.891931285788652
1999-04-08,5.3,0.5,-3.4,4.632587194169703
1999-04-09,0.0,6.8,-3.3,3.5306611140031237
1999-04-10,0.0,8.5,-2.6,3.2158250910983868
1999-04-11,6.0,3.4,-1.9,3.2158250910983868
1999-04-12,7.9,4.0,-4.3,2.900989068193649
1999-04-13,3.8,1.4,-4.2,2.6761061946902656
1999-04-14,3.4,4.5,-5.6,2.406246746486205
1999-04-15,19.8,1.5,-5.2,2.293805309734513
1999-04-16,28.8,-3.4,-6.6,2.134138469547111
1999-04-17,0.3,0.0,-7.6,2.0306923477355543
1999-04-18,5.5,-0.3,-5.8,1.9519833420093697
1999-04-19,1.7,-0.4,-5.5,1.8125559604372723
1999-04-20,1.0,5.9,-4.4,1.7518375845913587
1999-04-21,8.7,6.0,0.2,2.149880270692348
1999-04-22,0.0,7.4,-1.3,3.1033836543466946
1999-04-23,5.2,8.4,-2.3,3.2158250910983868
1999-04-24,4.5,4.6,0.0,3.4631962519521085
1999-04-25,0.0,8.0,-0.1,3.373243102550755
1999-04-26,0.0,10.0,-1.2,3.6655908381051536
1999-04-27,0.2,10.3,2.4,4.295262883914628
1999-04-28,0.0,10.1,0.8,4.902446642373764
1999-04-29,10.5,11.7,1.8,5.622071837584592
1999-04-30,0.0,10.5,3.4,7.870900572618428
1999-05-01,0.0,12.9,2.8,7.893388859968766
1999-05-02,0.0,14.9,2.0,8.11827173347215
1999-05-03,0.0,14.5,3.0,8.725455491931287
1999-05-04,0.9,12.6,5.1,11.28912024986986
1999-05-05,3.0,12.1,5.1,10.591983342009371
1999-05-06,1.4,13.2,4.5,10.636959916710047
1999-05-07,0.1,15.1,2.5,10.591983342009371
1999-05-08,14.7,8.9,4.6,11.581467985424258
1999-05-09,0.0,13.8,3.0,11.176678813118167
1999-05-10,3.0,14.6,3.5,10.29963560645497
1999-05-11,19.4,10.5,6.6,11.738885996876627
1999-05-12,23.6,9.0,6.2,22.105986465382614
1999-05-13,15.8,12.3,5.8,21.408849557522124
1999-05-14,21.0,8.1,4.6,24.512233211868818
1999-05-15,5.6,7.7,3.3,17.788235294117648
1999-05-16,0.1,10.9,2.2,13.425507548152005
1999-05-17,0.0,9.3,3.1,11.896304008328997
1999-05-18,1.0,12.7,2.3,12.975741801145237
1999-05-19,18.2,8.4,3.4,11.738885996876627
1999-05-20,13.5,8.1,2.2,10.591983342009371
1999-05-21,51.9,5.3,2.4,10.794377928162415
1999-05-22,1.8,6.9,3.6,17.113586673607497
1999-05-23,0.0,10.2,3.9,11.806350858927642
1999-05-24,1.8,15.2,6.1,11.311608537220199
1999-05-25,2.7,14.1,4.8,12.503487766788131
1999-05-26,0.0,16.9,4.3,12.098698594482041
1999-05-27,0.0,18.9,6.1,12.6609057782405
1999-05-28,0.0,16.9,7.7,12.840812077043207
1999-05-29,3.3,20.8,6.7,13.155648099947944
1999-05-30,0.0,18.3,7.6,14.639875065070273
1999-05-31,1.6,17.2,8.5,14.100156168662155
1999-06-01,0.4,20.5,8.1,15.247058823529413
1999-06-02,13.8,19.3,7.3,18.462883914627795
1999-06-03,20.4,16.4,6.4,18.03560645497137
1999-06-04,0.0,11.8,3.8,17.968141592920354
1999-06-05,5.4,11.7,3.6,12.436022904737117
1999-06-06,12.6,7.4,4.2,11.626444560124936
1999-06-07,23.4,12.3,4.8,9.894846434148882
1999-06-08,7.0,9.6,3.6,12.93076522644456
1999-06-09,0.0,13.8,5.5,9.984799583550235
1999-06-10,18.0,9.3,5.8,10.32212389380531
1999-06-11,5.5,9.9,4.0,10.412077043206663
1999-06-12,0.7,12.9,4.0,9.085268089536699
1999-06-13,10.8,15.4,5.2,8.590525767829256
1999-06-14,0.3,11.6,5.5,9.894846434148882
1999-06-15,0.1,13.4,6.1,8.41061946902655
1999-06-16,0.1,15.1,6.8,8.882873503383655
1999-06-17,0.9,15.3,6.1,9.085268089536699
1999-06-18,0.1,12.5,5.4,8.523060905778241
1999-06-19,0.0,9.3,3.6,7.376158250910983
1999-06-20,1.7,13.3,2.1,6.521603331598126
1999-06-21,36.3,9.6,0.2,7.9158771473191045
1999-06-22,0.6,7.9,-0.1,7.1512753774076
1999-06-23,0.0,14.5,1.5,6.364185320145758
1999-06-24,0.0,15.0,3.4,6.161790733992713
1999-06-25,0.1,17.0,5.2,6.476626756897449
1999-06-26,13.6,13.8,6.8,7.173763664757939
1999-06-27,6.3,15.4,7.3,10.681936491410724
1999-06-28,0.0,11.9,4.8,10.412077043206663
1999-06-29,4.6,14.1,5.0,8.837896928682978
1999-06-30,1.4,13.1,8.4,9.669963560645497
1999-07-01,0.0,16.3,6.7,9.60249869859448
1999-07-02,0.0,19.8,8.0,10.344612181155648
1999-07-03,0.0,22.3,9.2,11.603956272774596
1999-07-04,0.0,21.5,10.0,12.998230088495575
1999-07-05,2.3,19.3,9.9,14.325039042165539
1999-07-06,13.5,11.8,7.2,14.325039042165539
1999-07-07,5.6,9.4,6.5,11.491514836022905
1999-07-08,0.0,14.1,5.0,8.68047891723061
1999-07-09,0.0,13.7,7.1,7.218740239458615
1999-07-10,2.9,16.3,7.6,7.241228526808955
1999-07-11,2.8,18.0,8.6,8.38813118167621
1999-07-12,0.6,17.0,10.0,9.265174388339407
1999-07-13,23.3,18.3,9.7,10.861842790213432
1999-07-14,6.1,14.4,8.1,14.819781363872986
1999-07-15,0.1,14.6,7.5,10.749401353461739
1999-07-16,0.0,15.9,7.2,8.972826652785008
1999-07-17,0.0,20.5,7.7,8.568037480478917
1999-07-18,4.2,19.7,9.8,9.490057261842791
1999-07-19,0.1,19.9,8.0,9.22019781363873
1999-07-20,1.3,19.2,10.4,10.254659031754294
1999-07-21,0.0,19.9,10.2,10.681936491410724
1999-07-22,0.7,14.3,6.4,9.490057261842791
1999-07-23,0.0,12.0,3.9,6.813951067152525
1999-07-24,0.0,16.5,6.5,6.161790733992713
1999-07-25,0.0,19.2,7.4,6.836439354502863
1999-07-26,0.0,21.3,8.9,7.893388859968766
1999-07-27,19.1,21.7,9.3,10.29963560645497
1999-07-28,4.2,17.5,9.8,11.716397709526289
1999-07-29,0.2,18.9,10.2,11.064237376366476
1999-07-30,0.0,18.0,8.6,9.580010411244144
1999-07-31,0.0,17.8,8.3,8.433107756376886
1999-08-01,2.7,18.0,7.8,8.073295158771474
1999-08-02,0.1,19.5,6.8,7.98334200937012
1999-08-03,1.0,17.7,8.5,7.84841228526809
1999-08-04,0.0,17.5,9.6,7.870900572618428
1999-08-05,9.5,20.0,10.7,9.197709526288392
1999-08-06,7.7,21.0,10.5,11.896304008328997
1999-08-07,0.1,19.1,10.2,13.380530973451329
1999-08-08,0.7,19.0,11.0,11.28912024986986
1999-08-09,13.7,18.4,10.6,10.704424778761062
1999-08-10,13.7,15.7,9.0,14.864757938573657
1999-08-11,3.7,13.3,8.4,12.098698594482041
1999-08-12,18.0,12.0,6.4,9.647475273295159
1999-08-13,0.1,13.2,6.1,8.747943779281623
1999-08-14,1.1,14.0,6.2,6.858927641853202
1999-08-15,1.8,14.4,8.7,7.4661114003123386
1999-08-16,22.6,11.1,7.3,11.0192608016658
1999-08-17,0.1,13.6,6.8,9.287662675689745
1999-08-18,1.4,14.8,7.8,7.286205101509631
1999-08-19,24.5,12.6,6.6,7.825923997917751
1999-08-20,2.2,10.6,7.4,12.480999479437793
1999-08-21,0.0,15.5,7.2,8.792920353982302
1999-08-22,0.0,15.6,7.4,7.4661114003123386
1999-08-23,4.2,15.0,7.4,7.196251952108277
1999-08-24,0.7,17.6,10.3,10.457053617907341
1999-08-25,0.0,20.8,10.0,10.367100468505987
1999-08-26,8.1,15.5,10.8,10.18719416970328
1999-08-27,0.1,17.2,10.1,11.244143675169184
1999-08-28,8.4,14.3,8.6,8.837896928682978
1999-08-29,0.1,14.7,6.8,7.511087975013014
1999-08-30,0.0,15.8,6.1,6.409161894846434
1999-08-31,0.0,16.0,6.2,5.801978136387298
1999-09-01,0.0,15.0,6.3,5.554606975533576
1999-09-02,0.3,16.1,7.1,5.5096304008329
1999-09-03,0.0,14.1,4.6,5.239770952628839
1999-09-04,2.5,14.3,5.6,4.655075481520042
1999-09-05,0.6,15.6,6.1,4.632587194169703
1999-09-06,1.7,12.8,6.3,4.520145757418011
1999-09-07,0.0,15.0,7.5,4.81249349297241
1999-09-08,0.0,17.5,6.6,4.745028630921396
1999-09-09,0.0,17.5,7.0,4.969911504424779
1999-09-10,0.0,18.3,7.2,4.834981780322749
1999-09-11,0.0,18.9,7.8,5.149817803227485
1999-09-12,0.0,19.1,9.2,5.599583550234254
1999-09-13,0.0,19.0,7.7,5.037376366475795
1999-09-14,0.0,18.1,7.1,4.632587194169703
1999-09-15,1.3,15.7,6.5,4.3627277459656435
1999-09-16,0.0,13.7,9.0,4.475169182717335
1999-09-17,11.4,14.1,7.4,4.475169182717335
1999-09-18,0.0,12.0,5.8,4.4526808953669965
1999-09-19,4.9,12.4,5.4,4.002915148360229
1999-09-20,57.6,10.2,4.3,13.20062467464862
1999-09-21,0.5,12.6,3.6,9.085268089536699
1999-09-22,0.0,14.8,6.8,5.869442998438314
1999-09-23,0.8,15.7,6.2,4.834981780322749
1999-09-24,0.0,14.9,7.7,4.655075481520042
1999-09-25,15.7,10.7,7.1,4.475169182717335
1999-09-26,12.6,9.9,4.9,8.365642894325873
1999-09-27,6.0,11.7,4.3,5.4871421134825615
1999-09-28,2.6,10.1,4.5,5.059864653826133
1999-09-29,0.4,10.6,4.4,4.4526808953669965
1999-09-30,12.8,10.8,3.6,6.499115044247787
1999-10-01,0.0,12.4,2.4,4.565122332118688
1999-10-02,0.3,10.9,3.4,3.9129619989588753
1999-10-03,15.3,7.9,1.5,4.767516918271734
1999-10-04,8.4,5.2,-1.3,4.047891723060906
1999-10-05,0.6,2.3,-2.5,3.5081728266527854
1999-10-06,0.0,4.9,-3.2,3.013430504945341
1999-10-07,0.0,7.2,-2.6,2.6761061946902656
1999-10-08,0.0,7.3,-2.0,2.451223321186882
1999-10-09,0.0,8.2,-0.2,2.3612701717855282
1999-10-10,0.0,11.3,1.6,2.2713170223841748
1999-10-11,0.0,11.4,2.5,2.1026548672566374
1999-10-12,0.0,9.7,2.8,2.0014575741801144
1999-10-13,0.0,7.5,3.1,1.9632274856845398
1999-10-14,0.0,10.8,2.6,1.8530348776678816
1999-10-15,0.0,7.2,1.8,1.7608328995314941
1999-10-16,0.0,5.6,2.9,1.6731285788651746
1999-10-17,0.0,6.1,0.1,1.6056637168141594
1999-10-18,0.0,3.9,0.0,1.5179593961478397
1999-10-19,2.1,5.4,0.0,1.4482457053617912
1999-10-20,0.0,6.6,0.4,1.421259760541385
1999-10-21,0.9,7.1,1.1,1.4549921915668922
1999-10-22,2.6,11.2,1.3,1.472982821447163
1999-10-23,4.2,6.9,0.3,1.720353982300885
1999-10-24,0.0,9.3,0.6,1.4887246225923998
1999-10-25,2.9,5.9,1.1,1.5471941697032796
1999-10-26,0.0,7.7,1.1,1.4100156168662157
1999-10-27,0.0,10.3,0.8,1.268339406559084
1999-10-28,0.0,11.4,2.5,1.3380530973451328
1999-10-29,0.0,11.7,5.8,1.7001145236855804
1999-10-30,2.4,10.5,4.4,1.8080583029672046
1999-10-31,0.2,8.8,2.2,1.796814159292036
1999-11-01,0.0,10.9,1.7,1.4032691306611143
1999-11-02,11.3,8.6,0.9,1.2773347214992188
1999-11-03,5.8,5.6,2.2,1.8732743362831858
1999-11-04,0.0,4.5,1.8,1.5359500260281105
1999-11-05,0.0,6.3,0.4,1.3380530973451328
1999-11-06,12.9,4.7,-2.7,1.3110671525247266
1999-11-07,0.0,2.8,-5.0,1.2795835502342534
1999-11-08,0.0,2.1,-5.0,1.169390942217595
1999-11-09,11.1,0.5,-3.4,1.1356585111920874
1999-11-10,3.5,-1.4,-3.8,1.1738885996876627
1999-11-11,0.5,-1.8,-5.8,1.1334096824570536
1999-11-12,0.0,2.7,-6.3,1.0794377928162417
1999-11-13,0.0,3.0,-3.3,1.074940135346174
1999-11-14,1.1,1.1,-3.3,1.0839354502863097
1999-11-15,0.7,-0.6,-5.0,1.061447162935971
1999-11-16,7.4,-1.4,-5.6,1.0074752732951588
1999-11-17,8.0,-3.9,-8.4,0.9917334721499221
1999-11-18,19.2,-4.0,-8.4,0.9557522123893806
1999-11-19,7.3,-7.3,-10.3,0.9445080687142113
1999-11-20,0.0,-8.5,-15.8,0.8995314940135346
1999-11-21,0.6,-6.9,-14.2,0.881540864133264
1999-11-22,1.4,-6.6,-10.9,0.8792920353982303
1999-11-23,9.3,-4.4,-8.5,0.8792920353982303
1999-11-24,0.0,-1.1,-8.5,0.8950338365434669
1999-11-25,0.0,-2.4,-8.5,0.8500572618427902
1999-11-26,0.0,-1.9,-7.6,0.838813118167621
1999-11-27,0.0,-0.9,-7.3,0.8500572618427902
1999-11-28,0.0,-0.1,-6.6,0.8433107756376887
1999-11-29,0.0,0.6,-6.4,0.8500572618427902
1999-11-30,0.0,0.0,-8.0,0.8410619469026549
1999-12-01,0.0,-0.2,-7.0,0.8500572618427902
1999-12-02,0.0,0.3,-4.0,0.8950338365434669
1999-12-03,0.0,1.3,-5.9,0.8972826652785008
1999-12-04,8.4,2.9,-7.5,0.8905361790733993
1999-12-05,2.6,-2.3,-9.9,0.8927850078084333
1999-12-06,0.0,-2.5,-11.6,0.8185736595523165
1999-12-07,0.0,0.5,-6.1,0.838813118167621
1999-12-08,0.0,1.9,-4.6,0.8545549193128579
1999-12-09,2.9,0.6,-6.4,0.8590525767829256
1999-12-10,8.7,-2.5,-7.7,0.8702967204580949
1999-12-11,6.4,-0.8,-7.3,0.8545549193128579
1999-12-12,18.6,5.7,-6.2,1.1446538261322228
1999-12-13,1.3,-2.0,-7.4,1.1221655387818847
1999-12-14,12.1,-1.3,-6.1,1.0367100468505988
1999-12-15,3.7,-5.2,-9.1,0.9939823008849558
1999-12-16,0.8,-6.7,-12.6,0.9152732951587716
1999-12-17,0.4,-4.0,-13.0,0.8073295158771472
1999-12-18,22.0,0.9,-4.1,0.9580010411244144
1999-12-19,11.4,3.2,-6.6,3.0359187922956794
1999-12-20,0.0,-6.6,-12.5,2.3612701717855282
1999-12-21,0.0,-7.2,-12.7,1.4954711087975012
1999-12-22,0.0,-3.3,-10.6,1.3133159812597606
1999-12-23,0.0,-0.9,-8.3,1.2480999479437793
1999-12-24,0.0,1.2,-6.0,1.1806350858927641
1999-12-25,5.3,4.6,-5.0,1.194128058302967
1999-12-26,13.5,8.0,-4.1,1.4549921915668922
1999-12-27,4.9,2.3,-6.4,1.7720770432066633
1999-12-28,28.3,-2.1,-8.0,1.432503904216554
1999-12-29,7.9,-5.8,-8.8,1.2818323789692867
1999-12-30,0.0,-6.5,-13.1,1.1311608537220197
1999-12-31,0.6,-5.3,-12.0,1.0681936491410724
2000-01-01,0.0,-2.7,-9.5,1.07269130661114
2000-01-02,0.0,-1.5,-8.7,1.0142217595002603
2000-01-03,0.0,-2.6,-6.8,0.9782404997397188
2000-01-04,0.0,-1.9,-7.0,0.9647475273295157
2000-01-05,0.0,0.4,-5.9,0.9872358146798541
2000-01-06,0.0,-1.5,-6.3,0.9602498698594483
2000-01-07,0.0,-1.5,-8.0,0.9400104112441436
